trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
36234,5592,59485,San Francisco,39.33360402079294,-104.87575518364707,39.32948432284746,-104.86987929362621,12.09,20.89,Completed,Card,2023-01-26 03:53:00,2023-01-26 04:29:16.200000000
36235,3242,18047,New York,40.356025859202404,-85.87962189773324,40.311184783460696,-85.86445205152285,2.05,6.79,No-Show,Card,2023-01-26 03:54:00,2023-01-26 04:00:09.000000000
36236,3488,93197,San Francisco,39.45591564326717,-109.98932436793905,39.43007165587805,-110.01083875289764,3.95,12.26,Completed,Card,2023-01-26 03:55:00,2023-01-26 04:06:51.000000000
36237,2512,38908,San Francisco,39.11215435422713,-112.50468202630898,39.12501706558102,-112.45913700248408,10.7,22.6,Completed,UPI,2023-01-26 03:56:00,2023-01-26 04:28:06.000000000
36238,6616,99509,Seattle,40.59947284172627,-120.19057738681896,40.635947764225925,-120.1840920107289,8.36,19.2,Cancelled,Wallet,2023-01-26 03:57:00,2023-01-26 04:22:04.800000000
36239,3771,82374,Seattle,39.449424639026354,-114.81861428919272,39.441957104603226,-114.84349010397452,8.38,19.56,Completed,Wallet,2023-01-26 03:58:00,2023-01-26 04:23:08.400000000
36240,2643,42880,Los Angeles,40.212790663895596,-101.63409927399847,40.17705250295603,-101.60909750423876,7.26,17.0,Cancelled,Cash,2023-01-26 03:59:00,2023-01-26 04:20:46.800000000
36241,1023,67732,Chicago,39.64890184838537,-91.28469612487199,39.60909538631116,-91.31459875383864,4.66,9.47,Cancelled,UPI,2023-01-26 04:00:00,2023-01-26 04:13:58.800000000
36242,3337,72328,Seattle,37.71569873918772,-114.68303317012459,37.67730303491954,-114.6985498334524,11.62,27.72,Completed,Cash,2023-01-26 04:01:00,2023-01-26 04:35:51.600000000
36243,3943,47553,Los Angeles,39.77578500481914,-116.32212122120352,39.79636668920569,-116.30183167181835,8.12,22.51,Completed,Cash,2023-01-26 04:02:00,2023-01-26 04:26:21.600000000
36244,9022,42553,Boston,40.13863766723303,-102.10653552670655,40.130324278627675,-102.08709744293495,2.72,8.16,Completed,Card,2023-01-26 04:03:00,2023-01-26 04:11:09.600000000
36245,5726,68770,San Francisco,40.35785308478368,-74.66758384346608,40.37742726489744,-74.68982018834964,8.76,22.11,Completed,Cash,2023-01-26 04:04:00,2023-01-26 04:30:16.800000000
36246,2716,53681,Seattle,37.03963549507724,-111.33376405531342,37.02178363696738,-111.28992235336668,5.62,10.89,Cancelled,Cash,2023-01-26 04:05:00,2023-01-26 04:21:51.600000000
36247,8094,24644,Boston,38.55921124403356,-112.11162416727399,38.585601041664994,-112.08289003382586,9.28,20.3,Completed,Wallet,2023-01-26 04:06:00,2023-01-26 04:33:50.400000000
36248,5133,87775,Boston,38.7342388781065,-105.81597163182202,38.73422031576966,-105.83568898165792,10.82,28.79,Completed,Card,2023-01-26 04:07:00,2023-01-26 04:39:27.600000000
36249,7529,19236,San Francisco,37.41599502151841,-109.3563342531351,37.42298085095538,-109.31795259185128,9.04,17.09,Completed,Wallet,2023-01-26 04:08:00,2023-01-26 04:35:07.200000000
36250,1744,31804,Seattle,38.06911821538587,-94.2646840157728,38.07685288235259,-94.26800451920894,9.52,17.7,Cancelled,Card,2023-01-26 04:09:00,2023-01-26 04:37:33.600000000
36251,5177,49903,Seattle,40.81432079891796,-73.92722663449007,40.794898590032005,-73.90586987164654,6.19,11.29,Completed,Wallet,2023-01-26 04:10:00,2023-01-26 04:28:34.199999999
36252,9185,69316,Chicago,37.47933656805539,-75.8782300137917,37.52898729000552,-75.87076685282835,9.81,26.69,Completed,Cash,2023-01-26 04:11:00,2023-01-26 04:40:25.800000000
36253,6940,74501,Boston,38.1832710801044,-110.08633480865288,38.20250227946241,-110.04302456845507,8.88,22.8,Completed,Wallet,2023-01-26 04:12:00,2023-01-26 04:38:38.400000000
36254,1049,21794,Boston,40.57962443285254,-99.50619384049094,40.628413702394596,-99.54839630399793,3.09,8.17,Completed,Wallet,2023-01-26 04:13:00,2023-01-26 04:22:16.200000000
36255,7812,32999,Boston,40.891214909828,-97.61341967233156,40.928750398303734,-97.56978162868663,15.35,34.43,Cancelled,Card,2023-01-26 04:14:00,2023-01-26 05:00:03.000000000
36256,7217,78386,Seattle,39.74143992234481,-82.87002572585105,39.71752552366254,-82.84775824380843,7.83,14.86,Completed,Cash,2023-01-26 04:15:00,2023-01-26 04:38:29.400000000
36257,4049,44641,San Francisco,38.370099377548335,-100.26117726799495,38.32569033450033,-100.29094115819665,2.21,8.09,Completed,Wallet,2023-01-26 04:16:00,2023-01-26 04:22:37.800000000
36258,6225,82440,Chicago,40.48894381325334,-87.6396921847016,40.48469656338001,-87.66877253390427,8.92,22.78,Completed,Cash,2023-01-26 04:17:00,2023-01-26 04:43:45.600000000
36259,8868,67357,San Francisco,40.15219984344404,-89.47034158545864,40.11001512579547,-89.50483688535614,16.33,42.3,Completed,Wallet,2023-01-26 04:18:00,2023-01-26 05:06:59.400000000
36260,4889,15717,San Francisco,40.36833895640989,-110.54857690154584,40.32258189753432,-110.54494534708617,1.18,5.17,Completed,UPI,2023-01-26 04:19:00,2023-01-26 04:22:32.400000000
36261,8951,18806,Chicago,39.2620589352566,-103.94462250345757,39.2767758170272,-103.92373521161272,9.35,15.56,Cancelled,Card,2023-01-26 04:20:00,2023-01-26 04:48:03.000000000
36262,8635,39963,Boston,37.11311471728062,-106.90913670844618,37.10384823368157,-106.93991983193872,3.93,11.28,Completed,UPI,2023-01-26 04:21:00,2023-01-26 04:32:47.400000000
36263,6775,96704,New York,38.2617585118518,-114.4235129001179,38.25972646521177,-114.3876221364897,9.36,13.56,Completed,Cash,2023-01-26 04:22:00,2023-01-26 04:50:04.800000000
36264,4355,32219,Chicago,40.7185454862084,-74.01430232099642,40.6907469036032,-73.99418752759811,9.89,20.31,Completed,Wallet,2023-01-26 04:23:00,2023-01-26 04:52:40.200000000
36265,9345,13074,Chicago,38.4287082582946,-111.12373897791707,38.45237675634801,-111.08348501117761,10.66,17.27,Cancelled,UPI,2023-01-26 04:24:00,2023-01-26 04:55:58.800000000
36266,7261,28535,Los Angeles,38.93345794935807,-101.45697147450102,38.88747576798296,-101.47542161410502,0.99,3.72,Completed,Card,2023-01-26 04:25:00,2023-01-26 04:27:58.200000000
36267,3314,46506,Seattle,39.49311960982788,-113.93318988318633,39.496396906020976,-113.93047666981629,10.55,18.56,Completed,Card,2023-01-26 04:26:00,2023-01-26 04:57:39.000000000
36268,4456,43499,Seattle,39.98606345714155,-90.05588541020894,39.94520842189506,-90.01584409010277,11.91,19.94,Completed,Card,2023-01-26 04:27:00,2023-01-26 05:02:43.800000000
36269,8408,40161,New York,40.50541646264928,-95.64683327905841,40.48051331333191,-95.64118343873331,8.42,22.88,Completed,Card,2023-01-26 04:28:00,2023-01-26 04:53:15.600000000
36270,5266,14084,New York,37.938930280196956,-95.21047331252721,37.920122316287326,-95.24350989415863,7.91,20.67,Completed,Wallet,2023-01-26 04:29:00,2023-01-26 04:52:43.800000000
36271,9808,64644,New York,39.40996446539316,-98.71895390562432,39.41187971046777,-98.72101835036875,3.06,8.5,Completed,UPI,2023-01-26 04:30:00,2023-01-26 04:39:10.800000000
36272,4049,99598,San Francisco,37.998360372847046,-120.39692675229374,38.018736170597485,-120.42427186208138,4.95,9.93,Completed,Card,2023-01-26 04:31:00,2023-01-26 04:45:51.000000000
36273,5643,99998,Seattle,40.59885441621597,-84.4212902633024,40.590694762387876,-84.46593324365932,7.69,15.6,No-Show,Card,2023-01-26 04:32:00,2023-01-26 04:55:04.200000000
36274,6304,45567,Los Angeles,39.49081463361007,-110.35348184178585,39.44483260324206,-110.36456910152799,4.91,13.6,Completed,Wallet,2023-01-26 04:33:00,2023-01-26 04:47:43.800000000
36275,2925,56106,Boston,38.757459284738864,-105.08653296498377,38.77370722782052,-105.04749725218315,5.59,14.02,Completed,Wallet,2023-01-26 04:34:00,2023-01-26 04:50:46.200000000
36276,7845,46622,Seattle,39.58175441291325,-90.16483195971848,39.596465877399055,-90.18324062763077,10.04,17.42,Completed,UPI,2023-01-26 04:35:00,2023-01-26 05:05:07.200000000
36277,7810,77741,New York,39.71602194679567,-103.74685339843097,39.708713571921926,-103.73891646131918,1.7,4.9,Completed,UPI,2023-01-26 04:36:00,2023-01-26 04:41:06.000000000
36278,3457,56794,Boston,37.413627839480434,-78.74797670851046,37.414424793584516,-78.73901531097862,11.02,25.51,Cancelled,UPI,2023-01-26 04:37:00,2023-01-26 05:10:03.600000000
36279,7882,28348,New York,38.41414285613496,-73.03968378537657,38.43625546077855,-73.03818445050679,9.01,21.7,Completed,Wallet,2023-01-26 04:38:00,2023-01-26 05:05:01.800000000
36280,8820,69981,Boston,37.14100591036053,-108.91618767216339,37.095709174918824,-108.9317567715338,10.52,17.4,Cancelled,Cash,2023-01-26 04:39:00,2023-01-26 05:10:33.600000000
36281,5241,63548,San Francisco,40.12795250826635,-102.3173301229949,40.08691823754347,-102.30949796911531,8.23,16.14,Completed,UPI,2023-01-26 04:40:00,2023-01-26 05:04:41.400000000
36282,4109,54891,New York,37.992986917880394,-75.34591839646669,38.03286758578507,-75.38072295788118,7.1,13.36,Completed,UPI,2023-01-26 04:41:00,2023-01-26 05:02:18.000000000
36283,6245,86999,New York,37.39310383686475,-79.43859604560592,37.403988452831086,-79.40343012810563,7.13,12.99,Completed,Wallet,2023-01-26 04:42:00,2023-01-26 05:03:23.400000000
36284,8963,49356,Los Angeles,40.20883433144068,-76.40624653916447,40.23416763954607,-76.41971488891478,3.6,8.36,Completed,Cash,2023-01-26 04:43:00,2023-01-26 04:53:48.000000000
36285,5440,88090,Boston,40.3737828220856,-116.15053065405593,40.396676595964806,-116.16883497034893,7.95,10.9,Completed,Cash,2023-01-26 04:44:00,2023-01-26 05:07:51.000000000
36286,8610,30557,New York,37.056378894558065,-89.51844400640383,37.06440453138259,-89.51513676923227,12.21,25.08,Completed,Cash,2023-01-26 04:45:00,2023-01-26 05:21:37.800000000
36287,2998,26050,Seattle,38.200568208739845,-99.24269664623986,38.16864630893674,-99.22127651639889,13.36,20.78,Completed,UPI,2023-01-26 04:46:00,2023-01-26 05:26:04.800000000
36288,2131,75496,New York,40.00805406480455,-85.70531918300213,39.97634083475989,-85.66770690644584,11.25,32.22,Cancelled,Wallet,2023-01-26 04:47:00,2023-01-26 05:20:45.000000000
36289,2992,48089,San Francisco,40.44384740019424,-78.50551345695811,40.446887361656316,-78.49687581590639,7.41,21.58,Completed,Wallet,2023-01-26 04:48:00,2023-01-26 05:10:13.800000000
36290,9047,14323,Boston,38.82492684207089,-104.0985987140008,38.86529851717135,-104.11543872918517,3.63,6.69,Completed,Cash,2023-01-26 04:49:00,2023-01-26 04:59:53.400000000
36291,9705,23335,Seattle,40.70066371858576,-115.83993643257355,40.66740367865566,-115.85227429402025,5.58,12.76,Completed,Card,2023-01-26 04:50:00,2023-01-26 05:06:44.400000000
36292,6040,34197,New York,39.15222148254402,-117.79990947297662,39.18901340025874,-117.76740672442762,8.61,14.89,Cancelled,Card,2023-01-26 04:51:00,2023-01-26 05:16:49.800000000
36293,1712,91299,Chicago,39.34676572388964,-98.41675626125448,39.3471468503275,-98.41088982518035,9.71,20.65,Completed,UPI,2023-01-26 04:52:00,2023-01-26 05:21:07.800000000
36294,1214,21274,San Francisco,37.778194069135544,-115.4856075004705,37.76129899183224,-115.49843723402027,5.95,15.24,Completed,Cash,2023-01-26 04:53:00,2023-01-26 05:10:51.000000000
36295,6746,72578,Boston,39.68267691477019,-117.50396301558115,39.67476339032821,-117.51614949238939,10.81,21.26,Cancelled,Cash,2023-01-26 04:54:00,2023-01-26 05:26:25.800000000
36296,9795,49714,Los Angeles,38.048380692559554,-121.91563489259897,38.051804842088636,-121.89483452703712,8.43,19.86,Completed,Wallet,2023-01-26 04:55:00,2023-01-26 05:20:17.400000000
36297,7981,66525,Chicago,39.12390826379622,-77.6283068024527,39.16002021929385,-77.62785395186853,7.76,16.96,Completed,Card,2023-01-26 04:56:00,2023-01-26 05:19:16.800000000
36298,4769,43857,San Francisco,39.57694540489132,-110.66173430052973,39.58053689187116,-110.661335913082,5.41,13.93,Completed,Card,2023-01-26 04:57:00,2023-01-26 05:13:13.800000000
36299,5867,37268,New York,38.416330725547255,-121.8379020656434,38.428808891675935,-121.83975892660499,13.32,30.51,Cancelled,Wallet,2023-01-26 04:58:00,2023-01-26 05:37:57.600000000
36300,9861,27062,San Francisco,40.20549786426882,-106.91742966988274,40.16544038823334,-106.94094339085804,6.96,18.06,Completed,UPI,2023-01-26 04:59:00,2023-01-26 05:19:52.800000000
36301,2080,34654,Seattle,39.64958334662829,-86.22966263883103,39.673882006380175,-86.26493820078299,5.55,13.48,Completed,Wallet,2023-01-26 05:00:00,2023-01-26 05:16:39.000000000
36302,1474,55788,Chicago,37.03894992058966,-109.09748799585293,37.011425978508925,-109.12840876427823,5.44,12.57,Completed,Wallet,2023-01-26 05:01:00,2023-01-26 05:17:19.200000000
36303,1862,19650,San Francisco,39.275913765087004,-78.96483761602506,39.31076180563522,-78.99429786468347,6.64,11.95,Completed,Card,2023-01-26 05:02:00,2023-01-26 05:21:55.200000000
36304,5272,12452,Chicago,37.25540934662403,-103.97061749877129,37.28474730317476,-104.01375616971919,8.91,16.58,Completed,Wallet,2023-01-26 05:03:00,2023-01-26 05:29:43.800000000
36305,9678,54197,Chicago,38.211278183162236,-88.41334941331574,38.25071934724407,-88.36967337572428,7.57,20.28,No-Show,Card,2023-01-26 05:04:00,2023-01-26 05:26:42.600000000
36306,9883,41219,Chicago,39.69208465887429,-120.89127419052471,39.713648111636594,-120.90033604615589,10.06,21.98,Completed,Cash,2023-01-26 05:05:00,2023-01-26 05:35:10.800000000
36307,4108,25779,Boston,37.96245692464082,-79.32880217968238,37.94310657658856,-79.359167642789,7.07,13.14,Completed,Cash,2023-01-26 05:06:00,2023-01-26 05:27:12.600000000
36308,1267,95773,San Francisco,37.42105446346148,-79.90569552033634,37.463878867142554,-79.86040692092853,6.52,14.82,Cancelled,Card,2023-01-26 05:07:00,2023-01-26 05:26:33.600000000
36309,9976,45232,Seattle,38.475368051987836,-83.05524766820625,38.51337036284335,-83.10468919880675,8.49,19.62,Cancelled,UPI,2023-01-26 05:08:00,2023-01-26 05:33:28.200000000
36310,4873,33062,Boston,38.440853352669464,-83.81845392408289,38.39703150190203,-83.7706531655864,11.01,29.32,No-Show,Cash,2023-01-26 05:09:00,2023-01-26 05:42:01.800000000
36311,7531,33763,Los Angeles,37.45869836516093,-105.65766606546404,37.416551273154596,-105.64148168555732,1.9,7.58,Completed,Wallet,2023-01-26 05:10:00,2023-01-26 05:15:42.000000000
36312,3401,59317,Los Angeles,39.90902202326927,-92.16466510193132,39.947349316489316,-92.16046543766014,10.61,19.46,Completed,Wallet,2023-01-26 05:11:00,2023-01-26 05:42:49.800000000
36313,5909,34293,San Francisco,37.474770843840254,-84.52229104960745,37.521883105402026,-84.50165087503703,11.99,25.36,Cancelled,Cash,2023-01-26 05:12:00,2023-01-26 05:47:58.200000000
36314,3316,68112,San Francisco,39.86936699205237,-110.25353003700499,39.850020799509586,-110.27579353164302,7.13,18.37,No-Show,Cash,2023-01-26 05:13:00,2023-01-26 05:34:23.400000000
36315,9176,52957,New York,39.42485991789121,-107.4204409562319,39.38660638868452,-107.46429180520387,4.4,8.07,Completed,UPI,2023-01-26 05:14:00,2023-01-26 05:27:12.000000000
36316,8609,16859,Seattle,39.90070467205038,-115.94662357571029,39.85887212670394,-115.98446550983385,0.11,3.11,No-Show,Card,2023-01-26 05:15:00,2023-01-26 05:15:19.800000000
36317,2201,36136,New York,38.51339752037489,-110.99660314357921,38.50938281252224,-111.00099620446278,8.44,20.69,Completed,Cash,2023-01-26 05:16:00,2023-01-26 05:41:19.200000000
36318,6186,48515,Seattle,39.801143342857046,-80.04020160307246,39.76141660654262,-80.05616298518856,6.28,14.57,Completed,Wallet,2023-01-26 05:17:00,2023-01-26 05:35:50.400000000
36319,1276,26568,Boston,38.547652170858036,-111.22533230883751,38.54851870136619,-111.22058102352734,10.08,15.71,Completed,UPI,2023-01-26 05:18:00,2023-01-26 05:48:14.400000000
36320,6327,31382,New York,39.92052830077094,-105.08709182015394,39.94566254569097,-105.04686626833607,4.83,9.22,Completed,UPI,2023-01-26 05:19:00,2023-01-26 05:33:29.400000000
36321,9498,64199,Los Angeles,39.88071096976847,-113.47372330115059,39.912860248543886,-113.45760256961123,9.91,27.35,Completed,Cash,2023-01-26 05:20:00,2023-01-26 05:49:43.800000000
36322,1630,66261,Seattle,37.1650986587052,-74.15030932406877,37.21496343388253,-74.12419885824355,8.71,16.55,Completed,UPI,2023-01-26 05:21:00,2023-01-26 05:47:07.800000000
36323,3585,70857,New York,37.82612571464609,-97.47744090191526,37.79482687032298,-97.43010257590102,4.03,11.03,Completed,Card,2023-01-26 05:22:00,2023-01-26 05:34:05.400000000
36324,7661,23163,Seattle,37.685715523531535,-97.04283204891962,37.69661094526707,-96.99763868862617,6.54,15.34,Completed,Wallet,2023-01-26 05:23:00,2023-01-26 05:42:37.200000000
36325,8441,42711,Los Angeles,37.58638835311902,-81.83881161526539,37.59752336219048,-81.85833224759273,10.46,19.37,Completed,Card,2023-01-26 05:24:00,2023-01-26 05:55:22.800000000
36326,8400,43443,Seattle,40.336425704154216,-108.50785261719305,40.35288541876707,-108.53437946561688,4.76,8.96,Completed,Card,2023-01-26 05:25:00,2023-01-26 05:39:16.800000000
36327,2137,26326,Boston,39.21274148715438,-81.42493191994015,39.2275767582211,-81.40530014398985,3.92,11.29,Completed,Wallet,2023-01-26 05:26:00,2023-01-26 05:37:45.600000000
36328,7968,22150,Chicago,38.51802378245198,-113.15861831126745,38.52949092045998,-113.16986068315406,7.03,10.1,Completed,Card,2023-01-26 05:27:00,2023-01-26 05:48:05.400000000
36329,2713,27026,Los Angeles,37.846877995056126,-107.48991251433469,37.85508294178409,-107.47798506955182,12.48,25.17,Completed,Cash,2023-01-26 05:28:00,2023-01-26 06:05:26.400000000
36330,4351,82775,Boston,38.864407845627206,-85.75975221643998,38.847273834282845,-85.79729753507428,5.49,12.96,No-Show,Cash,2023-01-26 05:29:00,2023-01-26 05:45:28.200000000
36331,9093,94300,San Francisco,40.15099201650583,-91.86752595745796,40.108649218178634,-91.88199514623335,1.12,3.84,Completed,Wallet,2023-01-26 05:30:00,2023-01-26 05:33:21.600000000
36332,7215,74990,Los Angeles,39.60585620747464,-78.00828962691509,39.57206294248843,-77.97997193609203,10.22,22.72,Completed,Card,2023-01-26 05:31:00,2023-01-26 06:01:39.600000000
36333,2224,63644,Los Angeles,39.11159695570521,-95.58872945750032,39.08330059079766,-95.60992483932723,7.32,12.39,Completed,UPI,2023-01-26 05:32:00,2023-01-26 05:53:57.600000000
36334,6445,94610,San Francisco,40.79113274514808,-119.81734388421964,40.836338715977504,-119.85695761819574,5.31,11.84,Completed,Wallet,2023-01-26 05:33:00,2023-01-26 05:48:55.800000000
36335,9224,93518,Seattle,39.600848253262505,-83.876102472787,39.57983853225558,-83.87453567083108,5.67,13.2,No-Show,Wallet,2023-01-26 05:34:00,2023-01-26 05:51:00.600000000
36336,1096,52625,Chicago,37.50704485292791,-81.20089890026031,37.48330358625842,-81.1790344782992,6.91,17.91,Completed,Cash,2023-01-26 05:35:00,2023-01-26 05:55:43.800000000
36337,5358,81612,New York,39.50442194039959,-97.49251399850732,39.52596821579381,-97.53608794663803,2.43,6.97,Completed,UPI,2023-01-26 05:36:00,2023-01-26 05:43:17.400000000
36338,4141,77514,Los Angeles,39.426463868625234,-78.11295657194026,39.46700492872619,-78.15802399869128,3.89,10.34,Completed,UPI,2023-01-26 05:37:00,2023-01-26 05:48:40.200000000
36339,8980,41888,New York,40.66610131759438,-118.1668355340293,40.6917263302437,-118.13383797845886,4.68,12.71,Completed,Wallet,2023-01-26 05:38:00,2023-01-26 05:52:02.400000000
36340,1171,58613,Seattle,39.33713744534316,-81.70224693512762,39.30677632191376,-81.67025827228436,5.0,12.81,Completed,UPI,2023-01-26 05:39:00,2023-01-26 05:54:00.000000000
